player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,Cluster,PCA1,PCA2,Cluster_Role
158023,https://sofifa.com/player/158023/lionel-messi/160002,16.0,2.0,2015-09-21,L. Messi,Lionel Andrés Messi Cuccittini,"RW, CF",94,95,111000000.0,550000.0,28,1987-06-24,170,72,241.0,FC Barcelona,53.0,La Liga,1.0,RW,10.0,,2004-07-01,2018.0,52,Argentina,1369.0,RW,10.0,Left,4,4,5,Medium/Low,Unique,Yes,,"#Speedster, #Dribbler, #FK Specialist, #Acrobat, #Clinical Finisher, #Complete Forward","Finesse Shot, Speed Dribbler (AI), One Club Player, Team Player",92.0,88.0,86.0,95.0,24.0,62.0,80,93,71,88,85,96,89,90,79,96,95,90,92,92,95,80,68,76,59,88,48,22,90,90,74,,13,23,21,6,11,15,14,8,,87+3,87+3,87+3,91+3,91+3,91+3,91+3,91+3,91+3,91+3,91+3,90+3,82+3,82+3,82+3,90+3,62+3,57+3,57+3,57+3,62+3,57+3,44+3,44+3,44+3,57+3,19+3,5,4.918105410639321,0.5990557890904272,"Cluster 5: Dribbling, Pace, Shooting"
190871,https://sofifa.com/player/190871/neymar-da-silva-santos-jr/180002,18.0,2.0,2017-09-18,Neymar Jr,Neymar da Silva Santos Júnior,LW,92,94,123000000.0,275000.0,25,1992-02-05,175,68,73.0,Paris Saint Germain,16.0,Ligue 1,1.0,LW,10.0,,2017-08-03,2022.0,54,Brazil,1370.0,LW,10.0,Right,5,5,5,High/Medium,Unique,Yes,236800000.0,"#Speedster, #Dribbler, #Acrobat","Diver, Flair, Speed Dribbler (AI), Technical Dribbler (AI), Takes Finesse Free Kicks",92.0,84.0,79.0,95.0,30.0,60.0,75,89,62,81,83,96,81,84,75,95,94,90,96,88,82,80,61,78,53,77,56,36,90,80,81,92.0,21,24,33,9,9,15,15,11,,84+4,84+4,84+4,89+3,88+3,88+3,88+3,89+3,88+4,88+4,88+4,87+4,79+4,79+4,79+4,87+4,64+4,59+4,59+4,59+4,64+4,59+4,46+4,46+4,46+4,59+4,20+4,5,4.4327846967074835,0.19295271631255617,"Cluster 5: Dribbling, Pace, Shooting"
183277,https://sofifa.com/player/183277/eden-hazard/200002,20.0,2.0,2019-09-19,E. Hazard,Eden Michael Hazard,"LW, CF",91,91,90000000.0,470000.0,28,1991-01-07,175,74,243.0,Real Madrid,53.0,La Liga,1.0,LW,7.0,,2019-07-01,2024.0,7,Belgium,1325.0,LF,10.0,Right,4,4,4,High/Medium,Normal (170-185),Yes,184500000.0,"#Speedster, #Dribbler, #Acrobat","Finesse Shot, Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",91.0,83.0,86.0,94.0,35.0,66.0,81,84,61,89,83,95,83,79,83,94,94,88,95,90,94,82,56,84,63,80,54,41,87,89,88,91.0,34,27,22,11,12,6,8,8,,84+6,84+6,84+6,89+2,89+2,89+2,89+2,89+2,90+1,90+1,90+1,89+2,83+6,83+6,83+6,89+2,66+6,63+6,63+6,63+6,66+6,61+6,49+6,49+6,49+6,61+6,18+6,5,4.2863973686109595,1.1261960722619935,"Cluster 5: Dribbling, Pace, Shooting"
9014,https://sofifa.com/player/9014/arjen-robben/150002,15.0,2.0,2014-09-18,A. Robben,Arjen Robben,"RM, LM, RW",90,90,54500000.0,275000.0,30,1984-01-23,180,80,21.0,FC Bayern München,19.0,Bundesliga,1.0,SUB,10.0,,2009-08-28,2017.0,34,Netherlands,105035.0,RS,11.0,Left,2,4,5,High/Low,Normal (170-185),Yes,,"#Speedster, #Dribbler, #Distance Shooter, #Acrobat","Diver, Injury Prone, Avoids Using Weaker Foot, Selfish, Long Shot Taker (AI), Speed Dribbler (AI), Chip Shot (AI)",93.0,86.0,83.0,92.0,32.0,64.0,80,85,50,86,86,93,85,83,76,90,93,93,93,89,91,86,61,78,65,90,47,39,89,84,80,,29,26,26,10,8,11,5,15,,84+3,84+3,84+3,88+2,87+3,87+3,87+3,88+2,88+2,88+2,88+2,87+3,78+3,78+3,78+3,87+3,64+3,64+3,64+3,64+3,64+3,55+3,46+3,46+3,46+3,55+3,14+3,5,4.34750006227133,0.6661827478790492,"Cluster 5: Dribbling, Pace, Shooting"
153079,https://sofifa.com/player/153079/sergio-aguero/180002,18.0,2.0,2017-09-18,S. Agüero,Sergio Leonel Agüero del Castillo,ST,89,89,66500000.0,325000.0,29,1988-06-02,173,70,10.0,Manchester City,13.0,Premier League,1.0,RS,10.0,,2011-07-28,2020.0,52,Argentina,1369.0,ST,7.0,Right,4,4,4,High/Medium,Normal (170-185),Yes,123000000.0,"#Dribbler, #Acrobat, #Clinical Finisher","Beat Offside Trap, Flair, Technical Dribbler (AI)",87.0,88.0,75.0,89.0,23.0,72.0,70,90,68,79,85,89,82,72,63,89,90,84,86,89,91,88,80,74,74,83,63,24,91,83,83,90.0,13,20,12,13,15,6,11,14,,86+3,86+3,86+3,86+2,87+2,87+2,87+2,86+2,85+3,85+3,85+3,84+3,75+3,75+3,75+3,84+3,57+3,54+3,54+3,54+3,57+3,52+3,44+3,44+3,44+3,52+3,21+3,5,3.5921741287368727,0.26163781841647626,"Cluster 5: Dribbling, Pace, Shooting"
176635,https://sofifa.com/player/176635/mesut-ozil/170002,17.0,2.0,2016-09-20,M. Özil,Mesut Özil,"CAM, LW",89,90,68500000.0,250000.0,27,1988-10-15,183,76,1.0,Arsenal,13.0,Premier League,1.0,CAM,11.0,,2013-09-02,2018.0,21,Germany,1337.0,CAM,10.0,Left,2,4,4,Medium/Low,Lean (170-185),Yes,,#Playmaker ,"Finesse Shot, Flair, Playmaker (AI), Technical Dribbler (AI)",72.0,74.0,87.0,86.0,24.0,58.0,80,75,54,89,77,86,84,79,84,90,77,68,84,87,70,70,52,68,56,76,54,24,84,93,67,73.0,22,16,19,6,14,10,6,14,,76+3,76+3,76+3,83+2,83+2,83+2,83+2,83+2,86+3,86+3,86+3,83+3,79+3,79+3,79+3,83+3,58+3,57+3,57+3,57+3,58+3,52+3,41+3,41+3,41+3,52+3,18+3,5,3.526780163714178,0.2452017759599001,"Cluster 5: Dribbling, Pace, Shooting"
238794,/player/238794/vinicius-jose-de-oliveira-junior/240002,24.0,2.0,2023-09-22,Vini Jr.,Vinícius José Paixão de Oliveira Júnior,LW,89,94,158500000.0,310000.0,22,2000-07-12,176,73,243.0,Real Madrid,53.0,La Liga,1.0,SUB,7.0,,2018-07-12,2025.0,54,Brazil,,,,Right,4,5,5,High/High,Lean (170-185),Yes,336800000.0,"#Speedster, #Dribbler, #Acrobat, #Clinical finisher, #Complete forward","Quick Step +, Finesse Shot, Chip Shot, Rapid, Flair, First Touch, Trivela",95.0,82.0,78.0,90.0,29.0,68.0,78,89,50,80,72,92,77,62,77,90,95,95,94,86,84,76,74,84,64,80,58,26,87,81,65,79.0,32,25,18,5,7,7,7,10,,82+3,82+3,82+3,88,86,86,86,88,86+3,86+3,86+3,86+3,78+3,78+3,78+3,86+3,62+3,58+3,58+3,58+3,62+3,57+3,45+3,45+3,45+3,57+3,16+3,5,3.857259765304502,0.36664069185702386,"Cluster 5: Dribbling, Pace, Shooting"
211110,https://sofifa.com/player/211110/paulo-dybala/190002,19.0,2.0,2018-08-21,P. Dybala,Paulo Bruno Exequiel Dybala,"CAM, ST, CF",89,94,89000000.0,200000.0,24,1993-11-15,177,75,45.0,Juventus,31.0,Serie A,1.0,CAM,10.0,,2015-07-01,2022.0,52,Argentina,1369.0,SUB,21.0,Left,3,4,3,High/Medium,Normal (170-185),Yes,153500000.0,"#Dribbler, #Playmaker, #FK Specialist, #Acrobat, #Complete Midfielder","Avoids Using Weaker Foot, Finesse Shot, Flair, Playmaker (AI), Technical Dribbler (AI), Set Play Specialist, Takes Finesse Free Kicks",85.0,85.0,84.0,91.0,28.0,66.0,82,84,68,87,88,92,88,88,75,92,87,83,91,86,85,82,75,80,65,88,48,32,84,87,86,84.0,23,20,20,5,4,4,5,8,,83+2,83+2,83+2,87,87,87,87,87,87+2,87+2,87+2,86+2,80+2,80+2,80+2,86+2,62+2,58+2,58+2,58+2,62+2,57+2,46+2,46+2,46+2,57+2,14+2,5,4.057581333828145,0.7373304749968492,"Cluster 5: Dribbling, Pace, Shooting"
200104,/player/200104/heung-min-son/230002,23.0,2.0,2022-09-26,H. Son,손흥민 孙兴慜,"LW, LM",89,89,101000000.0,240000.0,29,1992-07-08,183,78,18.0,Tottenham Hotspur,13.0,Premier League,1.0,LW,7.0,,2015-08-28,2025.0,167,Korea Republic,,,,Right,5,4,4,High/Medium,Unique,Yes,191900000.0,"#Dribbler, #Distance Shooter, #Clinical Finisher, #Complete Forward","Solid Player, Finesse Shot, Long Shot Taker (AI), Speed Dribbler (AI), Team Player",88.0,89.0,82.0,86.0,42.0,69.0,83,91,68,84,79,87,85,74,74,84,85,90,85,91,76,88,60,88,64,89,62,39,91,84,73,89.0,47,34,33,11,13,13,6,10,,85+3,85+3,85+3,87,87,87,87,87,86+3,86+3,86+3,86+3,80+3,80+3,80+3,86+3,68+3,64+3,64+3,64+3,68+3,64+3,54+3,54+3,54+3,64+3,19+3,5,3.524012132672994,1.085505499296646,"Cluster 5: Dribbling, Pace, Shooting"
168542,https://sofifa.com/player/168542/david-josue-jimenez-silva/190002,19.0,2.0,2018-08-21,David Silva,David Josué Jiménez Silva,"CAM, CM",89,89,51500000.0,275000.0,32,1986-01-08,173,67,10.0,Manchester City,13.0,Premier League,1.0,LCM,21.0,,2010-07-14,2020.0,45,Spain,,,,Left,2,4,4,High/Medium,Normal (170-185),Yes,95300000.0,"#Dribbler, #Playmaker, #Acrobat","Avoids Using Weaker Foot, Finesse Shot, Flair, Playmaker (AI), Takes Finesse Free Kicks",66.0,74.0,87.0,90.0,50.0,60.0,83,73,54,92,80,89,82,76,81,93,69,64,92,87,90,71,64,78,52,73,56,48,88,92,75,92.0,57,50,29,6,15,7,6,12,,77+3,77+3,77+3,84,84,84,84,84,87+2,87+2,87+2,84+3,84+3,84+3,84+3,84+3,68+3,69+3,69+3,69+3,68+3,64+3,56+3,56+3,56+3,64+3,18+3,5,2.948977751117369,1.351174522085057,"Cluster 5: Dribbling, Pace, Shooting"
