player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,Cluster,PCA1,PCA2,Cluster_Role
189511,https://sofifa.com/player/189511/sergio-busquets-burgos/200002,20.0,2.0,2019-09-19,Sergio Busquets,Sergio Busquets i Burgos,"CDM, CM",89,89,55000000.0,300000.0,30,1988-07-16,189,76,241.0,FC Barcelona,53.0,La Liga,1.0,CDM,5.0,,2008-09-01,2023.0,45,Spain,1362.0,CDM,5.0,Right,3,3,4,Medium/Medium,Lean (185+),Yes,112800000.0,"#Playmaker, #Tactician ",Team Player,42.0,62.0,80.0,80.0,85.0,80.0,62,67,68,89,44,80,66,68,82,88,40,43,67,87,49,61,66,86,77,54,85,89,77,86,60,93.0,90,86,80,5,8,13,9,13,,71+3,71+3,71+3,73,75,75,75,73,78+3,78+3,78+3,76+3,84+3,84+3,84+3,76+3,79+3,86+3,86+3,86+3,79+3,78+3,82+3,82+3,82+3,78+3,18+3,3,-0.5380279917306123,2.9482141970915583,"Cluster 3: Defending, Passing, Physic"
231866,/player/231866/rodrigo-hernandez-cascante/240002,24.0,2.0,2023-09-22,Rodri,Rodrigo Hernández Cascante,"CDM, CM",89,90,105500000.0,250000.0,27,1996-06-22,191,82,10.0,Manchester City,13.0,Premier League,1.0,RCM,16.0,,2019-07-04,2027.0,45,Spain,1362.0,RCM,16.0,Right,4,3,4,Medium/High,Normal (185+),Yes,203100000.0,,"Power Shot +, Long Ball Pass, Bruiser",58.0,73.0,80.0,80.0,85.0,84.0,63,64,81,89,59,79,65,61,90,88,54,62,65,89,64,91,80,89,83,82,83,84,75,82,62,85.0,88,87,78,10,10,7,14,8,,77+3,77+3,77+3,76,79,79,79,76,80+3,80+3,80+3,78+3,85+3,85+3,85+3,78+3,80+3,87+3,87+3,87+3,80+3,80+3,84+3,84+3,84+3,80+3,19+3,3,0.1790001197355502,3.1244267702814548,"Cluster 3: Defending, Passing, Physic"
200145,/player/200145/carlos-henrique-venancio-casimiro/240002,24.0,2.0,2023-09-22,Casemiro,Carlos Henrique Venancio Casimiro,CDM,89,89,72000000.0,240000.0,31,1992-02-23,185,84,11.0,Manchester United,13.0,Premier League,1.0,RCM,18.0,,2022-08-19,2026.0,54,Brazil,,,,Right,3,2,4,Medium/High,Unique,Yes,136800000.0,"#Tackling, #Tactician, #Strength, #Complete defender","Block +, Long Ball Pass, Slide Tackle",63.0,75.0,79.0,73.0,89.0,88.0,68,69,84,84,68,69,77,74,85,79,60,66,61,90,65,88,85,88,88,81,91,89,77,79,66,85.0,90,89,88,13,14,16,12,12,,78+3,78+3,78+3,74,77,77,77,74,77+3,77+3,77+3,76+3,82+3,82+3,82+3,76+3,82+3,87+2,87+2,87+2,82+3,83+3,87+2,87+2,87+2,83+3,21+3,3,-0.2583740194490006,3.189464053486421,"Cluster 3: Defending, Passing, Physic"
178603,https://sofifa.com/player/178603/mats-hummels/190002,19.0,2.0,2018-08-21,M. Hummels,Mats Hummels,CB,89,89,51500000.0,170000.0,29,1988-12-16,191,92,21.0,FC Bayern München,19.0,Bundesliga,1.0,LCB,5.0,,2016-07-01,2021.0,21,Germany,1337.0,LCB,5.0,Right,3,3,4,High/Medium,Normal (185+),Yes,85000000.0,"#Tackling, #Tactician ","Long Passer (AI), Playmaker (AI)",65.0,58.0,76.0,72.0,90.0,76.0,64,55,87,82,60,68,65,53,85,81,62,68,63,88,60,71,68,66,85,51,69,92,56,79,68,91.0,89,92,90,15,6,10,5,6,,70+3,70+3,70+3,69,70,70,70,69,73+3,73+3,73+3,72+3,78+3,78+3,78+3,72+3,80+3,85+3,85+3,85+3,80+3,82+3,86+3,86+3,86+3,82+3,17+3,3,-0.512431796883378,2.208690661694411,"Cluster 3: Defending, Passing, Physic"
152729,https://sofifa.com/player/152729/gerard-pique-bernabeu/200002,20.0,2.0,2019-09-19,Piqué,Gerard Piqué Bernabéu,CB,88,88,38000000.0,280000.0,32,1987-02-02,194,85,241.0,FC Barcelona,53.0,La Liga,1.0,RCB,3.0,,2008-07-01,2022.0,45,Spain,,,,Right,3,2,4,High/Medium,Normal (185+),Yes,77900000.0,"#Aerial Threat, #Tackling, #Tactician, #Strength, #Complete Defender",Leadership,56.0,61.0,72.0,68.0,88.0,80.0,57,65,85,83,57,63,58,43,81,82,48,63,57,85,36,62,75,70,87,51,76,89,64,72,69,87.0,89,88,87,10,11,14,15,8,,70+3,70+3,70+3,68,70,70,70,68,71+3,71+3,71+3,70+3,77+3,77+3,77+3,70+3,77+3,84+3,84+3,84+3,77+3,79+3,85+3,85+3,85+3,79+3,19+3,3,-1.1988231097736552,2.0708149849916637,"Cluster 3: Defending, Passing, Physic"
212218,https://sofifa.com/player/212218/aymeric-laporte/210002,21.0,2.0,2020-09-23,A. Laporte,Aymeric Laporte,CB,87,90,92500000.0,200000.0,26,1994-05-27,189,85,10.0,Manchester City,13.0,Premier League,1.0,LCB,14.0,,2018-01-30,2024.0,18,France,,,,Left,3,2,2,Medium/Medium,Unique,Yes,107800000.0,"#Tackling, #Tactician ",Long Passer (AI),63.0,50.0,72.0,68.0,88.0,81.0,58,45,86,82,40,63,61,69,80,78,60,65,59,87,60,68,76,72,85,47,81,87,54,65,44,85.0,89,89,88,10,11,5,14,5,,66+2,66+2,66+2,65,66,66,66,65,68+2,68+2,68+2,68+2,74+2,74+2,74+2,68+2,78+2,83+2,83+2,83+2,78+2,80+2,86+2,86+2,86+2,80+2,18+2,3,-1.3865674332147067,2.011345258920202,"Cluster 3: Defending, Passing, Physic"
172871,https://sofifa.com/player/172871/jan-vertonghen/190002,19.0,2.0,2018-08-21,J. Vertonghen,Jan Bert Lieve Vertonghen,CB,87,87,34000000.0,150000.0,31,1987-04-24,189,86,18.0,Tottenham Hotspur,13.0,Premier League,1.0,LCB,5.0,,2012-07-01,2019.0,7,Belgium,1325.0,LCB,5.0,Left,3,3,3,High/High,Normal (185+),Yes,62900000.0,"#Tackling, #Tactician ",Power Free-Kick,63.0,63.0,73.0,72.0,88.0,79.0,68,56,80,79,52,71,58,73,74,76,61,65,61,84,60,80,85,75,79,66,84,89,60,68,66,83.0,90,87,88,6,10,9,12,7,,70+2,70+2,70+2,69,70,70,70,69,70+2,70+2,70+2,70+2,75+2,75+2,75+2,70+2,79+2,82+2,82+2,82+2,79+2,80+2,85+2,85+2,85+2,80+2,17+2,3,-0.611997094821884,2.1568165147234435,"Cluster 3: Defending, Passing, Physic"
184087,https://sofifa.com/player/184087/toby-alderweireld/200002,20.0,2.0,2019-09-19,T. Alderweireld,Toby Albertine Maurits Alderweireld,CB,87,87,41000000.0,155000.0,30,1989-03-02,186,81,18.0,Tottenham Hotspur,13.0,Premier League,1.0,RCB,4.0,,2015-07-08,2020.0,7,Belgium,1325.0,RCB,2.0,Right,3,2,3,Medium/Medium,Normal (185+),Yes,75900000.0,"#Tackling, #Tactician ",Long Passer (AI),64.0,55.0,72.0,66.0,88.0,79.0,64,45,82,79,38,62,63,69,85,75,61,66,59,87,50,78,84,78,79,58,81,88,54,62,58,86.0,90,90,86,16,6,14,16,14,,66+3,66+3,66+3,65,66,66,66,65,67+3,67+3,67+3,68+3,74+3,74+3,74+3,68+3,79+3,83+3,83+3,83+3,79+3,80+3,85+2,85+2,85+2,80+3,21+3,3,-1.2204248959028912,1.8660691684782542,"Cluster 3: Defending, Passing, Physic"
189513,https://sofifa.com/player/189513/daniel-parejo-munoz/200002,20.0,2.0,2019-09-19,Parejo,Daniel Parejo Muñoz,CM,86,86,41000000.0,69000.0,30,1989-04-16,182,74,461.0,Valencia,53.0,La Liga,1.0,RCM,10.0,,2011-07-01,2022.0,45,Spain,,,,Right,4,3,2,Medium/Medium,Lean (170-185),Yes,86100000.0,"#Playmaker, #FK Specialist, #Complete Midfielder","Solid Player, Long Passer (AI), Playmaker (AI)",41.0,80.0,88.0,79.0,70.0,69.0,84,80,61,91,72,79,89,90,88,85,49,35,64,78,72,79,49,76,71,82,58,81,81,86,83,85.0,69,68,65,5,9,12,14,8,,75+2,75+2,75+2,77,78,78,78,77,81+2,81+2,81+2,78+2,84+2,84+2,84+2,78+2,74+2,78+2,78+2,78+2,74+2,71+2,70+2,70+2,70+2,71+2,17+2,3,1.055689192510475,2.4670540086206687,"Cluster 3: Defending, Passing, Physic"
191202,https://sofifa.com/player/191202/nemanja-matic/190002,19.0,2.0,2018-08-21,N. Matić,Nemanja Matić,"CDM, CM",86,86,34500000.0,190000.0,29,1988-08-01,194,85,11.0,Manchester United,13.0,Premier League,1.0,CDM,31.0,,2017-07-31,2020.0,51,Serbia,,,,Left,3,3,3,Medium/High,Lean (185+),Yes,63800000.0,#Tactician ,Injury Free,56.0,71.0,79.0,76.0,83.0,83.0,71,64,74,86,73,80,72,67,84,79,52,59,52,85,50,83,67,84,85,75,81,87,69,75,64,85.0,85,85,75,7,15,12,14,9,,74+2,74+2,74+2,73,75,75,75,73,76+2,76+2,76+2,75+2,81+2,81+2,81+2,75+2,79+2,84+2,84+2,84+2,79+2,78+2,82+2,82+2,82+2,78+2,19+2,3,-0.13375301228729125,2.8269207835884087,"Cluster 3: Defending, Passing, Physic"
192366,https://sofifa.com/player/192366/nicolas-otamendi/190002,19.0,2.0,2018-08-21,N. Otamendi,Nicolás Hernán Gonzalo Otamendi,CB,86,86,33000000.0,180000.0,30,1988-02-12,183,81,10.0,Manchester City,13.0,Premier League,1.0,LCB,30.0,,2015-08-20,2022.0,52,Argentina,1369.0,RCB,17.0,Right,3,2,3,High/High,Normal (170-185),Yes,61100000.0,#Tackling ,"Injury Free, Dives Into Tackles (AI), Power Header",60.0,57.0,63.0,59.0,86.0,80.0,52,54,85,75,57,49,50,39,72,70,59,61,64,79,62,69,92,67,80,56,91,86,51,53,45,84.0,85,87,86,12,5,8,11,12,,64+2,64+2,64+2,60,61,61,61,60,62+2,62+2,62+2,61+2,68+2,68+2,68+2,61+2,73+2,79+2,79+2,79+2,73+2,76+2,84+2,84+2,84+2,76+2,17+2,3,-2.0507554735272775,1.1031694128201388,"Cluster 3: Defending, Passing, Physic"
177610,https://sofifa.com/player/177610/javier-martinez-aginaga/180002,18.0,2.0,2017-09-18,Javi Martínez,Javier Martínez Aginaga,"CB, CDM",86,86,36000000.0,170000.0,28,1988-09-02,190,81,21.0,FC Bayern München,19.0,Bundesliga,1.0,SUB,8.0,,2012-08-29,2021.0,45,Spain,,,,Right,3,2,3,Medium/Medium,Normal (185+),Yes,59400000.0,"#Aerial Threat, #Tackling, #Tactician, #Complete Defender","Injury Prone, Dives Into Tackles (AI)",50.0,60.0,69.0,65.0,86.0,80.0,60,53,90,75,61,62,54,45,74,71,49,50,54,84,58,76,83,64,84,63,91,86,57,74,52,83.0,84,87,87,5,12,9,11,8,,67+2,67+2,67+2,63+1,66+1,66+1,66+1,63+1,67+2,67+2,67+2,65+2,72+2,72+2,72+2,65+2,74+2,80+2,80+2,80+2,74+2,76+2,84+2,84+2,84+2,76+2,17+2,3,-1.6740869269667908,1.7590230803676838,"Cluster 3: Defending, Passing, Physic"
171919,https://sofifa.com/player/171919/ronaldo-aparecido-rodrigues/190002,19.0,2.0,2018-08-21,Naldo,Ronaldo Aparecido Rodrigues,CB,86,86,10500000.0,40000.0,35,1982-09-10,198,91,34.0,Schalke 04,19.0,2. Bundesliga,1.0,CB,29.0,,2016-07-01,2019.0,54,Brazil,,,,Right,4,2,3,Medium/Medium,Lean (185+),No,17900000.0,"#Aerial Threat, #Distance Shooter, #Tackling ","Power Free-Kick, Leadership, Power Header",63.0,69.0,64.0,61.0,87.0,74.0,45,57,94,76,60,60,52,76,70,68,60,66,46,85,36,92,45,61,83,82,73,83,53,59,60,84.0,86,90,85,14,10,14,8,14,,71+3,71+3,71+3,63+1,67+1,67+1,67+1,63+1,66+3,66+3,66+3,63+3,70+3,70+3,70+3,63+3,73+3,78+3,78+3,78+3,73+3,76+3,83+3,83+3,83+3,76+3,20+3,3,-1.1924950512076093,0.9739173125624949,"Cluster 3: Defending, Passing, Physic"
235243,/player/235243/matthijs-de-ligt/240002,24.0,2.0,2023-09-22,M. de Ligt,Matthijs de Ligt,CB,86,89,83000000.0,84000.0,23,1999-08-12,189,89,21.0,FC Bayern München,19.0,Bundesliga,1.0,RCB,4.0,,2022-07-19,2027.0,34,Netherlands,105035.0,SUB,3.0,Right,3,2,3,Medium/High,Unique,Yes,143200000.0,#Strength,"Slide Tackle +, Power Shot, Long Ball Pass, Block, Bruiser",66.0,61.0,64.0,68.0,85.0,86.0,52,50,85,79,45,65,48,55,78,73,62,70,53,85,62,84,88,75,91,75,86,82,44,45,40,82.0,87,85,88,12,11,11,12,10,,68+3,68+3,68+3,63,65,65,65,63,65+3,65+3,65+3,65+3,70+3,70+3,70+3,65+3,76+3,80+3,80+3,80+3,76+3,78+3,85+3,85+3,85+3,78+3,19+3,3,-1.4022097164456027,1.7079936246682852,"Cluster 3: Defending, Passing, Physic"
